route_type,domains,method,path,component,file,line,authorization_trace,authorization_signals,feature_flags,persistence_signals
api,catalog|admin,GET,/api/admin/research/superpower-offer,,server/research/products-diagnostics/routes.ts,377,file_signal_present,requireActiveMember|requireAdmin,,
api,catalog|admin,PUT,/api/admin/research/superpower-offer,,server/research/products-diagnostics/routes.ts,386,file_signal_present,requireActiveMember|requireAdmin,,
api,catalog|admin,GET,/api/admin/research/supplement-placeholders,,server/research/products-diagnostics/routes.ts,400,file_signal_present,requireActiveMember|requireAdmin,,
api,catalog|admin,PUT,/api/admin/research/supplement-placeholders/:category,,server/research/products-diagnostics/routes.ts,409,file_signal_present,requireActiveMember|requireAdmin,,
api,supplier|admin,GET,/api/admin/research/supplier-orders/:orderNumber,,server/research/early-access/register.ts,1511,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,supplier|admin,POST,/api/admin/research/supplier-orders/:orderNumber,,server/research/early-access/register.ts,1515,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,supplier|admin,POST,/api/admin/research/supplier-orders/:orderNumber/acknowledgement,,server/research/early-access/register.ts,1529,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,supplier|admin,POST,/api/admin/research/supplier-orders/:orderNumber/notification,,server/research/early-access/register.ts,1522,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,supplier|admin,POST,/api/admin/research/supplier-orders/:orderNumber/packing,,server/research/early-access/register.ts,1540,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,supplier|admin,POST,/api/admin/research/supplier-orders/:orderNumber/shipped,,server/research/early-access/register.ts,1554,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,supplier|admin,POST,/api/admin/research/supplier-orders/:orderNumber/tracking,,server/research/early-access/register.ts,1547,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,admin,GET,/api/admin/research/system-status,,server/research/outbox.ts,699,file_signal_present,assertEmailPayloadSafe|requireSupabaseAdmin|resolveEmailConfiguration,RESEARCH_GOOGLE_WORKSPACE_EXPORTS_ENABLED,research_notification_attempts|research_notification_outbox
api,admin,POST,/api/admin/research/test-email,,server/research/outbox.ts,675,file_signal_present,assertEmailPayloadSafe|requireSupabaseAdmin|resolveEmailConfiguration,RESEARCH_GOOGLE_WORKSPACE_EXPORTS_ENABLED,research_notification_attempts|research_notification_outbox
api,admin,GET,/api/admin/waitlist,,server/routes.ts,535,file_signal_present,requireSupabaseAdmin|verifyTurnstile,NEXT_PUBLIC_RESEARCH_COMMERCE_ENABLED,
api,admin,PATCH,/api/admin/waitlist/:id/status,,server/routes.ts,571,file_signal_present,requireSupabaseAdmin|verifyTurnstile,NEXT_PUBLIC_RESEARCH_COMMERCE_ENABLED,
api,admin,GET,/api/care/appointments/admin/readiness,,server/care/appointment-routes.ts,158,file_signal_present,requireCarePermission,,
api,commerce|admin,POST,/api/care/pharmacy/admin/orders/:orderId/clarification/resolve,,server/care/prescription-routes.ts,267,file_signal_present,requireCarePermission|resolveClarification,,
api,admin,POST,/api/care/pharmacy/admin/prescriptions/:prescriptionId/assign,,server/care/prescription-routes.ts,234,file_signal_present,requireCarePermission|resolveClarification,,
api,admin,GET,/api/care/pharmacy/admin/readiness,,server/care/prescription-routes.ts,198,file_signal_present,requireCarePermission|resolveClarification,,
api,commerce,GET,/api/care/pharmacy/orders,,server/care/prescription-routes.ts,154,file_signal_present,requireCarePermission|resolveClarification,,
api,commerce,POST,/api/care/pharmacy/orders/:orderId/action,,server/care/prescription-routes.ts,172,file_signal_present,requireCarePermission|resolveClarification,,
api,commerce|organization,POST,/api/research/account/claims/confirm,,server/research/account-identity/routes.ts,77,parent_or_runtime_trace_required,,,
api,commerce|organization,POST,/api/research/account/claims/request,,server/research/account-identity/routes.ts,73,parent_or_runtime_trace_required,,,
api,organization,GET,/api/research/account/context,,server/research/account-identity/routes.ts,69,parent_or_runtime_trace_required,,,
api,organization,POST,/api/research/account/organization-invitations/accept,,server/research/account-identity/routes.ts,85,parent_or_runtime_trace_required,,,
api,organization,GET,/api/research/account/organizations/:organizationId/dashboard,,server/research/account-identity/routes.ts,89,parent_or_runtime_trace_required,,,
api,commerce|organization,POST,/api/research/account/organizations/:organizationId/orders/request-again,,server/research/account-identity/routes.ts,101,parent_or_runtime_trace_required,,,
api,organization,PATCH,/api/research/account/organizations/:organizationId/profile,,server/research/account-identity/routes.ts,93,parent_or_runtime_trace_required,,,
api,organization,POST,/api/research/account/organizations/:organizationId/users/invitations,,server/research/account-identity/routes.ts,97,parent_or_runtime_trace_required,,,
api,organization,POST,/api/research/account/security/password-change-complete,,server/research/account-identity/routes.ts,81,parent_or_runtime_trace_required,,,
api,commerce|organization,POST,/api/research/buyer/order-requests,,server/research/buyer-commerce/routes.ts,28,parent_or_runtime_trace_required,,,
api,commerce,GET,/api/research/cart,,server/research/commerce/routes.ts,453,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,POST,/api/research/cart/lines,,server/research/commerce/routes.ts,461,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,DELETE,/api/research/cart/lines/:sku,,server/research/commerce/routes.ts,481,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,PATCH,/api/research/cart/lines/:sku,,server/research/commerce/routes.ts,471,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,catalog,GET,/api/research/catalog-display/catalog,,server/research/catalog-display/routes.ts,276,file_signal_present,authorizeCatalogDisplayViewer|authorizeViewer|requireActiveMember|requireFunction|requireSupabaseAdmin|resolveViewerVisibilityBreadth,,
api,catalog,OPTIONS,/api/research/catalog-display/catalog,,server/research/catalog-display/routes.ts,353,file_signal_present,authorizeCatalogDisplayViewer|authorizeViewer|requireActiveMember|requireFunction|requireSupabaseAdmin|resolveViewerVisibilityBreadth,,
api,catalog,GET,/api/research/catalog-display/products/:lane/:slug,,server/research/catalog-display/routes.ts,303,file_signal_present,authorizeCatalogDisplayViewer|authorizeViewer|requireActiveMember|requireFunction|requireSupabaseAdmin|resolveViewerVisibilityBreadth,,
api,catalog,OPTIONS,/api/research/catalog-display/products/:lane/:slug,,server/research/catalog-display/routes.ts,354,file_signal_present,authorizeCatalogDisplayViewer|authorizeViewer|requireActiveMember|requireFunction|requireSupabaseAdmin|resolveViewerVisibilityBreadth,,
api,catalog,GET,/api/research/catalog,,server/research/index.ts,636,file_signal_present,requireActiveMember|requireMember|requireResearchSubject|requireSupabaseAdmin|researchPageGate|resolveResearchMember,,research_member_questions|research_private_media
api,commerce,POST,/api/research/checkout,,server/research/commerce/routes.ts,491,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,GET,/api/research/claims,,server/research/commerce/routes.ts,554,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,POST,/api/research/claims,,server/research/commerce/routes.ts,545,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,GET,/api/research/claims/:claimId,,server/research/commerce/routes.ts,663,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,catalog,GET,/api/research/diagnostics/biomarker,,server/research/products-diagnostics/routes.ts,274,file_signal_present,requireActiveMember|requireAdmin,,
api,catalog,POST,/api/research/diagnostics/biomarker/report-upload,,server/research/products-diagnostics/routes.ts,289,file_signal_present,requireActiveMember|requireAdmin,,
api,catalog,POST,/api/research/diagnostics/biomarker/report-upload/confirm,,server/research/products-diagnostics/routes.ts,323,file_signal_present,requireActiveMember|requireAdmin,,
api,catalog,GET,/api/research/diagnostics/superpower,,server/research/products-diagnostics/routes.ts,265,file_signal_present,requireActiveMember|requireAdmin,,
api,commerce,GET,/api/research/early-access/cart/:cartCheckoutNumber,,server/research/early-access/register.ts,1193,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,GET,/api/research/early-access/cart/:cartCheckoutNumber/payment-instructions,,server/research/early-access/register.ts,1208,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,POST,/api/research/early-access/cart/:cartCheckoutNumber/payment-proof,,server/research/early-access/register.ts,1252,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,GET,/api/research/early-access/cart/:cartCheckoutNumber/status,,server/research/early-access/register.ts,1192,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,GET,/api/research/early-access/cart/capability,,server/research/early-access/register.ts,1027,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,POST,/api/research/early-access/cart/checkout,,server/research/early-access/register.ts,1188,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,POST,/api/research/early-access/cart/quote,,server/research/early-access/register.ts,1187,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,catalog,GET,/api/research/early-access/catalog,,server/research/early-access/register.ts,831,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,POST,/api/research/early-access/orders,,server/research/early-access/register.ts,952,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,GET,/api/research/early-access/orders/:orderNumber,,server/research/early-access/register.ts,958,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,GET,/api/research/early-access/orders/:orderNumber/invoice,,server/research/early-access/register.ts,1374,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,POST,/api/research/early-access/orders/:orderNumber/payment-proof,,server/research/early-access/register.ts,1383,file_signal_present,requireAdmin|requireSupabaseAdmin|resolveEarlyAccessCartStore|resolveEarlyAccessConfig|resolveMember|resolveSession,,research_early_access_commit_cart_checkout|research_early_access_record_cart_fulfilment_event|research_material
api,commerce,GET,/api/research/goals,,server/research/commerce/routes.ts,429,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,GET,/api/research/guides,,server/research/commerce/routes.ts,433,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,GET,/api/research/guides/:slug,,server/research/commerce/routes.ts,437,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,catalog,GET,/api/research/kris-launch-a/v1/catalog,,server/index.ts,460,file_signal_present,authorizeAudience|authorizePricingAudience|requireActiveMember|requireAdmin|requireMember|requireSupabaseAdmin|researchPageGate|resolveActiveMemberSilently|resolveMember,,
api,catalog,OPTIONS,/api/research/kris-launch-a/v1/catalog,,server/index.ts,462,file_signal_present,authorizeAudience|authorizePricingAudience|requireActiveMember|requireAdmin|requireMember|requireSupabaseAdmin|researchPageGate|resolveActiveMemberSilently|resolveMember,,
api,catalog,GET,/api/research/kris-launch-a/v1/products/:slug,,server/index.ts,461,file_signal_present,authorizeAudience|authorizePricingAudience|requireActiveMember|requireAdmin|requireMember|requireSupabaseAdmin|researchPageGate|resolveActiveMemberSilently|resolveMember,,
api,catalog,OPTIONS,/api/research/kris-launch-a/v1/products/:slug,,server/index.ts,463,file_signal_present,authorizeAudience|authorizePricingAudience|requireActiveMember|requireAdmin|requireMember|requireSupabaseAdmin|researchPageGate|resolveActiveMemberSilently|resolveMember,,
api,catalog,GET,/api/research/member/catalog,,server/research/guards.ts,37,file_signal_present,requireActiveMember,,
api,commerce,POST,/api/research/member/claim,,server/research/members.ts,87,file_signal_present,requireMember|requireResearchSubject,,research_applications|research_members|research_rate_limit_hit
api,catalog,GET,/api/research/member/products,,server/research/catalog/member-catalog-routes.ts,58,file_signal_present,requireActiveMember,,
api,catalog,GET,/api/research/member/products/:slug,,server/research/catalog/member-catalog-routes.ts,80,file_signal_present,requireActiveMember,,
api,affiliate,GET,/api/research/member/referrals,,server/research/members.ts,294,file_signal_present,requireMember|requireResearchSubject,,research_applications|research_members|research_rate_limit_hit
api,catalog,POST,/api/research/metabolic-interest,,server/research/products-diagnostics/routes.ts,237,file_signal_present,requireActiveMember|requireAdmin,,
api,catalog,GET,/api/research/metabolic-pathways,,server/research/products-diagnostics/routes.ts,228,file_signal_present,requireActiveMember|requireAdmin,,
api,commerce,GET,/api/research/orders,,server/research/commerce/routes.ts,500,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,POST,/api/research/orders,,server/research/index.ts,68,file_signal_present,requireActiveMember|requireMember|requireResearchSubject|requireSupabaseAdmin|researchPageGate|resolveResearchMember,,research_member_questions|research_private_media
api,commerce,GET,/api/research/orders/:orderId,,server/research/commerce/routes.ts,508,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce|affiliate,POST,/api/research/partner/apply,,server/research/commerce/routes.ts,603,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,affiliate,GET,/api/research/partner/campaigns,,server/research/partners/portal-routes.ts,239,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,POST,/api/research/partner/campaigns/request,,server/research/partners/portal-routes.ts,247,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,GET,/api/research/partner/commissions,,server/research/partners/portal-routes.ts,212,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,GET,/api/research/partner/compliance,,server/research/partners/portal-routes.ts,289,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,POST,/api/research/partner/compliance/submissions,,server/research/partners/portal-routes.ts,297,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,GET,/api/research/partner/conversions,,server/research/partners/portal-routes.ts,202,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,commerce|affiliate,GET,/api/research/partner/dashboard,,server/research/commerce/routes.ts,588,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,affiliate,GET,/api/research/partner/events,,server/research/partners/portal-routes.ts,255,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,POST,/api/research/partner/events/request,,server/research/partners/portal-routes.ts,263,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,GET,/api/research/partner/leads,,server/research/partners/portal-routes.ts,194,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,commerce|affiliate,GET,/api/research/partner/links,,server/research/commerce/routes.ts,616,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce|affiliate,GET,/api/research/partner/me,,server/research/commerce/routes.ts,575,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,affiliate,GET,/api/research/partner/onboarding,,server/research/partners/portal-routes.ts,176,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate|organization,GET,/api/research/partner/organizations,,server/research/partners/portal-routes.ts,271,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate|organization,POST,/api/research/partner/organizations/request,,server/research/partners/portal-routes.ts,279,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,GET,/api/research/partner/payouts,,server/research/partners/portal-routes.ts,221,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,GET,/api/research/partner/resources,,server/research/partners/portal-routes.ts,231,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,GET,/api/research/partner/security/sessions,,server/research/partners/portal-routes.ts,330,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,affiliate,GET,/api/research/partner/training,,server/research/partners/portal-routes.ts,184,file_signal_present,requireMember|resolvePartnerPortalPort,,
api,pricing,GET,/api/research/pricing/products/:productId/variants/:variantId/card-price,,server/research/pricing/routes.ts,340,file_signal_present,authorizeAudience|authorizeAudienceFromServerIdentity|requireActiveMember|requireFunction|resolveApprovedResearchPrice,NEXT_PUBLIC_RESEARCH_COMMERCE_ENABLED,
api,pricing,OPTIONS,/api/research/pricing/products/:productId/variants/:variantId/card-price,,server/research/pricing/routes.ts,346,file_signal_present,authorizeAudience|authorizeAudienceFromServerIdentity|requireActiveMember|requireFunction|resolveApprovedResearchPrice,NEXT_PUBLIC_RESEARCH_COMMERCE_ENABLED,
api,pricing,GET,/api/research/pricing/products/:productId/variants/:variantId/price,,server/research/pricing/routes.ts,339,file_signal_present,authorizeAudience|authorizeAudienceFromServerIdentity|requireActiveMember|requireFunction|resolveApprovedResearchPrice,NEXT_PUBLIC_RESEARCH_COMMERCE_ENABLED,
api,pricing,OPTIONS,/api/research/pricing/products/:productId/variants/:variantId/price,,server/research/pricing/routes.ts,345,file_signal_present,authorizeAudience|authorizeAudienceFromServerIdentity|requireActiveMember|requireFunction|resolveApprovedResearchPrice,NEXT_PUBLIC_RESEARCH_COMMERCE_ENABLED,
api,catalog,GET,/api/research/product-platform,,server/research/products-diagnostics/routes.ts,172,file_signal_present,requireActiveMember|requireAdmin,,
api,commerce,GET,/api/research/products,,server/research/commerce/routes.ts,416,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,catalog,POST,/api/research/products/:sku/certificates/access,,server/research/products-diagnostics/routes.ts,210,file_signal_present,requireActiveMember|requireAdmin,,
api,commerce,GET,/api/research/products/:slug,,server/research/commerce/routes.ts,420,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,POST,/api/research/shipping/quote,,server/research/commerce/routes.ts,630,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,GET,/api/research/store-credit,,server/research/commerce/routes.ts,562,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,GET,/api/research/subscriptions,,server/research/commerce/routes.ts,523,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,POST,/api/research/subscriptions,,server/research/commerce/routes.ts,644,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,POST,/api/research/subscriptions/:subscriptionId,,server/research/commerce/routes.ts,531,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce|supplier,POST,/api/research/webhooks/fulfillment,,server/research/commerce/routes.ts,738,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
api,commerce,POST,/api/research/webhooks/payment,,server/research/commerce/routes.ts,728,file_signal_present,requireActiveMember|requireAdmin|requireMember,,
client,admin,,/admin/research,AdminResearchHome,client/src/research/adminx-section.tsx,127,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/activation-bridge,ActivationBridge,client/src/research/adminx-section.tsx,160,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/activation-checklist,ActivationChecklist,client/src/research/adminx-section.tsx,161,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/activation-queue,ActivationQueue,client/src/research/adminx-section.tsx,159,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/activation-readiness,ActivationReadiness,client/src/research/adminx-section.tsx,163,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/activation-reconciliation,ActivationReconciliation,client/src/research/adminx-section.tsx,162,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/applications,Applications,client/src/research/adminx-section.tsx,128,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/applications/:id,ApplicationDetail,client/src/research/adminx-section.tsx,129,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/audit,Audit,client/src/research/adminx-section.tsx,167,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/blueprint-review,BlueprintReview,client/src/research/adminx-section.tsx,134,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/capabilities,Capabilities,client/src/research/adminx-section.tsx,157,client_wrapper_only,admin-auth-shell,,
client,commerce|admin,,/admin/research/commerce-queues,CommerceQueues,client/src/research/adminx-section.tsx,148,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/early-access/payments,EarlyAccessPaymentReview,client/src/research/adminx-section.tsx,166,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/early-access/releases,EarlyAccessReleases,client/src/research/adminx-section.tsx,165,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/esign,EsignDocuments,client/src/research/adminx-section.tsx,164,client_wrapper_only,admin-auth-shell,,
client,supplier|admin,,/admin/research/fulfillment,Fulfillment,client/src/research/adminx-section.tsx,147,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/guides,GuidesAdmin,client/src/research/adminx-section.tsx,151,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/guides/:id,GuideAdminDetail,client/src/research/adminx-section.tsx,152,client_wrapper_only,admin-auth-shell,,
client,supplier|admin,,/admin/research/inventory,Redirect:/admin/research/inventory/lots,client/src/research/adminx-section.tsx,142,client_wrapper_only,,,
client,supplier|admin,,/admin/research/inventory/coas,LotCoasIntegrated,client/src/research/adminx-section.tsx,141,client_wrapper_only,admin-auth-shell,,
client,supplier|admin,,/admin/research/inventory/lots,InventoryLotsIntegrated,client/src/research/adminx-section.tsx,140,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/members,Members,client/src/research/adminx-section.tsx,130,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/members/:id,MemberDetail,client/src/research/adminx-section.tsx,131,client_wrapper_only,admin-auth-shell,,
client,commerce|admin,,/admin/research/orders,OrdersAdmin,client/src/research/adminx-section.tsx,145,client_wrapper_only,admin-auth-shell,,
client,commerce|admin,,/admin/research/orders/:id,OrderAdminDetail,client/src/research/adminx-section.tsx,146,client_wrapper_only,admin-auth-shell,,
client,affiliate|admin,,/admin/research/partners,PartnersAdmin,client/src/research/adminx-section.tsx,153,client_wrapper_only,admin-auth-shell,,
client,affiliate|admin,,/admin/research/partners/:id,PartnerAdminDetail,client/src/research/adminx-section.tsx,154,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/plans,Plans,client/src/research/adminx-section.tsx,132,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/plans/:id,PlanDetail,client/src/research/adminx-section.tsx,133,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/privacy,PrivacyAdmin,client/src/research/adminx-section.tsx,156,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/product-configuration,Website3Configuration,client/src/research/adminx-section.tsx,137,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/product-requests,ProductRequestsAdmin,client/src/research/adminx-section.tsx,138,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/product-requests/:id,ProductRequestAdminDetail,client/src/research/adminx-section.tsx,139,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/products,ProductsAdmin,client/src/research/adminx-section.tsx,135,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/products/:id,ProductAdminDetail,client/src/research/adminx-section.tsx,136,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/questions,QuestionsAdmin,client/src/research/adminx-section.tsx,149,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/questions/:id,QuestionAdminDetail,client/src/research/adminx-section.tsx,150,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/required-inputs,RequiredInputs,client/src/research/adminx-section.tsx,158,client_wrapper_only,admin-auth-shell,,
client,admin,,/admin/research/security,SecurityAdmin,client/src/research/adminx-section.tsx,155,client_wrapper_only,admin-auth-shell,,
client,commerce,,/research/cart,Redirect:/research/member/cart,client/src/research/section.tsx,365,client_wrapper_only,,,
client,commerce,,/research/member/cart,MemberCart,client/src/research/section.tsx,315,client_wrapper_only,active-member-shell|research-lazy-shell,,
client,catalog,,/research/member/catalog,MemberFullCatalog,client/src/research/section.tsx,302,client_wrapper_only,active-member-shell|research-lazy-shell,,
client,catalog,,/research/member/catalog/:family/:slug,MemberFullCatalogProduct,client/src/research/section.tsx,301,client_wrapper_only,active-member-shell|research-lazy-shell,,
client,commerce,,/research/member/checkout,MemberCheckout,client/src/research/section.tsx,316,client_wrapper_only,active-member-shell|research-lazy-shell,,
client,commerce,,/research/member/orders,MemberOrders,client/src/research/section.tsx,317,client_wrapper_only,active-member-shell|research-lazy-shell,,
client,commerce,,/research/member/orders/:id,OrderDetail,client/src/research/section.tsx,318,client_wrapper_only,active-member-shell|research-lazy-shell,,
client,affiliate,,/research/member/referrals,ReferralsUpgrade,client/src/research/section.tsx,321,client_wrapper_only,active-member-shell|research-lazy-shell,,
client,commerce,,/research/member/subscriptions,SubscriptionsPage,client/src/research/section.tsx,319,client_wrapper_only,active-member-shell|research-lazy-shell,,
client,commerce,,/research/orders,Redirect:/research/member/orders,client/src/research/section.tsx,354,client_wrapper_only,,,
client,affiliate,,/research/partners,PartnerLanding,client/src/research/section.tsx,324,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/apply,PartnerApply,client/src/research/section.tsx,325,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/campaigns,PartnerCampaigns,client/src/research/section.tsx,330,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/commissions,PartnerCommissions,client/src/research/section.tsx,334,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/compliance,PartnerCompliance,client/src/research/section.tsx,337,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/conversions,PartnerConversions,client/src/research/section.tsx,333,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/dashboard,PartnerDashboard,client/src/research/section.tsx,328,client_wrapper_only,partner-route-family|research-lazy-shell,,
