"evidence","url","observedAt","role","label","destination","disabled","exerciseStatus"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Instagram, @officialxenios","https://www.instagram.com/officialxenios/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","LinkedIn, /company/officialxenios","https://www.linkedin.com/company/officialxenios","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Product","/product","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","How It Works","/how-it-works","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","For Coaches","/for-coaches","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","For Clients","/for-clients","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Storefront","/storefront","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Network","/network","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Ecosystem","/ecosystem","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","For Practitioners","/for-practitioners","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Health","/health","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Book a Call","/book","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Early Access","/waitlist","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Concepts","/concepts","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Manifesto","/manifesto","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","About","/about","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Careers","/careers","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Press","/press","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Contact","/contact","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Security","/security","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Compliance","/compliance","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Investors","/investors","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","llms.txt","/llms.txt","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Privacy","/privacy","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Terms","/terms","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_provider-review.txt","http://127.0.0.1:5299/care/provider-review","2026-09-24T19:01:27.493Z","link","Disclosures","/disclosures","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Skip to content","""#site-main""","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","xenios","/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Sign in","/research/sign-in","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Get access","/research/access-hub#account-access","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","button","Open full site menu","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Care overview","/care","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Start Care request","/care/schedule","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Care account","/care/portal","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","How Care works","/care/how-it-works","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Clinical review","/care/provider-review","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Support","/care/support","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Contact Xenios Health","""#care-contact-form""","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","textbox","Name","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","textbox","Email","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","textbox","Subject","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","textbox","Message","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","button","Send to Xenios Health","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","team@xeniostechnology.com","mailto:team@xeniostechnology.com","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Instagram, @officialxenios","https://www.instagram.com/officialxenios/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","LinkedIn, /company/officialxenios","https://www.linkedin.com/company/officialxenios","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Product","/product","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","How It Works","/how-it-works","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","For Coaches","/for-coaches","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","For Clients","/for-clients","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Storefront","/storefront","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Network","/network","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Ecosystem","/ecosystem","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","For Practitioners","/for-practitioners","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Health","/health","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Book a Call","/book","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Early Access","/waitlist","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Concepts","/concepts","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Manifesto","/manifesto","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","About","/about","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Careers","/careers","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Press","/press","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Contact","/contact","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Security","/security","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Compliance","/compliance","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Investors","/investors","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","llms.txt","/llms.txt","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Privacy","/privacy","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Terms","/terms","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_support.txt","http://127.0.0.1:5299/care/support","2026-09-24T19:01:28.881Z","link","Disclosures","/disclosures","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Skip to content","""#site-main""","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","xenios","/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Sign in","/research/sign-in","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Get access","/research/access-hub#account-access","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","button","Open full site menu","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","team@xeniostechnology.com","mailto:team@xeniostechnology.com","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Instagram, @officialxenios","https://www.instagram.com/officialxenios/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","LinkedIn, /company/officialxenios","https://www.linkedin.com/company/officialxenios","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Product","/product","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","How It Works","/how-it-works","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","For Coaches","/for-coaches","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","For Clients","/for-clients","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Storefront","/storefront","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Network","/network","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Ecosystem","/ecosystem","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","For Practitioners","/for-practitioners","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Health","/health","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Book a Call","/book","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Early Access","/waitlist","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Concepts","/concepts","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Manifesto","/manifesto","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","About","/about","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Careers","/careers","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Press","/press","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Contact","/contact","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Security","/security","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Compliance","/compliance","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Investors","/investors","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","llms.txt","/llms.txt","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Privacy","/privacy","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Terms","/terms","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_reviews.txt","http://127.0.0.1:5299/care/reviews","2026-09-24T19:01:30.445Z","link","Disclosures","/disclosures","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Skip to content","""#site-main""","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","xenios","/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Sign in","/research/sign-in","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Get access","/research/access-hub#account-access","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","button","Open full site menu","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Return to Care","/care","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","team@xeniostechnology.com","mailto:team@xeniostechnology.com","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Instagram, @officialxenios","https://www.instagram.com/officialxenios/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","LinkedIn, /company/officialxenios","https://www.linkedin.com/company/officialxenios","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Product","/product","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","How It Works","/how-it-works","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","For Coaches","/for-coaches","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","For Clients","/for-clients","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Storefront","/storefront","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Network","/network","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Ecosystem","/ecosystem","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","For Practitioners","/for-practitioners","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Health","/health","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Book a Call","/book","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Early Access","/waitlist","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Concepts","/concepts","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Manifesto","/manifesto","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","About","/about","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Careers","/careers","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Press","/press","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Contact","/contact","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Security","/security","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Compliance","/compliance","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Investors","/investors","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","llms.txt","/llms.txt","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Privacy","/privacy","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Terms","/terms","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_eligibility.txt","http://127.0.0.1:5299/care/eligibility","2026-09-24T19:01:31.842Z","link","Disclosures","/disclosures","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","Skip to content","""#site-main""","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","xenios","/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","Sign in","/research/sign-in","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","Get access","/research/access-hub#account-access","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","button","Open full site menu","","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","Back to Care eligibility","/care/eligibility","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","team@xeniostechnology.com","mailto:team@xeniostechnology.com","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","Instagram, @officialxenios","https://www.instagram.com/officialxenios/","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","LinkedIn, /company/officialxenios","https://www.linkedin.com/company/officialxenios","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","Product","/product","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
"baseline-_care_consent.txt","http://127.0.0.1:5299/care/consent","2026-09-24T19:01:33.400Z","link","How It Works","/how-it-works","false","OBSERVED; individual action NOT RUN unless listed in scenario matrix"
